Szenario,Name,Namensherkunft,Nationalität,Geschlecht,Wohnort,Score
Super,David Huber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,David Huber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Michael Wagner, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Michael Wagner, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Michael Wagner, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Michael Wagner, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Anna Gruber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Anna Gruber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Anna Gruber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Anna Gruber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Julia Huber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Julia Huber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Julia Huber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Julia Huber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Leonie Wagner, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Leonie Wagner, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Leonie Wagner, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Leonie Wagner, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Ivan Horvat, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Ivan Horvat, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Ivan Horvat, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Ivan Horvat, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Luka Kovačević, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Luka Kovačević, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Luka Kovačević, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Luka Kovačević, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Marko Babić, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Marko Babić, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Marko Babić, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Marko Babić, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Ana Horvat, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Ana Horvat, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Ana Horvat, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Ana Horvat, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Lucija Kovačević, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Lucija Kovačević, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",95
Super,Lucija Kovačević, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Lucija Kovačević, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Petra Babić, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Petra Babić, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Petra Babić, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Petra Babić, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Ren Sato, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Ren Sato, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Ren Sato, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Ren Sato, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Hiroto Suzuki, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Hiroto Suzuki, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Hiroto Suzuki, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Hiroto Suzuki, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Shota Takahashi, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",95
Super,Shota Takahashi, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",95
Super,Shota Takahashi, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",95
Super,Shota Takahashi, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Sakura Sato, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Sakura Sato, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Sakura Sato, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Sakura Sato, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Misaki Suzuki, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Misaki Suzuki, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Super,Misaki Suzuki, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Misaki Suzuki, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Super,Hina Takahashi, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Super,Hina Takahashi, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",95
Super,Hina Takahashi, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Super,Hina Takahashi, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Yusuf Yilmaz, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Yusuf Yilmaz, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Yusuf Yilmaz, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Yusuf Yilmaz, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Mustafa Kaya, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Mustafa Kaya, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Mustafa Kaya, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Mustafa Kaya, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Mittel,Mehmet Demir, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Mehmet Demir, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Mehmet Demir, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Mehmet Demir, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",85
Mittel,Zeynep Yilmaz, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Zeynep Yilmaz, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Zeynep Yilmaz, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Zeynep Yilmaz, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Elif Kaya, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Elif Kaya, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Elif Kaya, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Elif Kaya, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Yağmur Demir, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Yağmur Demir, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Yağmur Demir, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Yağmur Demir, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Jacob Smith, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Jacob Smith, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Jacob Smith, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Jacob Smith, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Michael Johnson, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Michael Johnson, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Michael Johnson, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Michael Johnson, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Joshua Williams, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Joshua Williams, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Joshua Williams, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Joshua Williams, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Emily Johnson, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Emily Johnson, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Emily Johnson, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Emily Johnson, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Emma Williams, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Emma Williams, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Emma Williams, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Emma Williams, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Madison Smith, Englisch(USA),Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Madison Smith, Englisch(USA),Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Madison Smith, Englisch(USA),Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Madison Smith, Englisch(USA),Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Lukas Gruber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Lukas Gruber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Lukas Gruber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Lukas Gruber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",85
Mittel,David Huber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,David Huber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,David Huber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,David Huber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Michael Wagner, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Michael Wagner, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Michael Wagner, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Michael Wagner, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Anna Gruber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Anna Gruber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Anna Gruber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Anna Gruber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Julia Huber, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Julia Huber, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Julia Huber, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Julia Huber, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Leonie Wagner, Österreichisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Leonie Wagner, Österreichisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Leonie Wagner, Österreichisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Leonie Wagner, Österreichisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Ivan Horvat, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Ivan Horvat, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Ivan Horvat, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Ivan Horvat, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Luka Kovačević, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Luka Kovačević, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Luka Kovačević, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Luka Kovačević, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Marko Babić, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Marko Babić, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Marko Babić, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Marko Babić, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Ana Horvat, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Ana Horvat, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Ana Horvat, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Ana Horvat, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Lucija Kovačević, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Lucija Kovačević, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Lucija Kovačević, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Lucija Kovačević, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Petra Babić, Kroatisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Petra Babić, Kroatisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Petra Babić, Kroatisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Petra Babić, Kroatisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Ren Sato, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Ren Sato, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Ren Sato, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Ren Sato, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Hiroto Suzuki, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Hiroto Suzuki, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Hiroto Suzuki, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Hiroto Suzuki, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Shota Takahashi, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Shota Takahashi, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Shota Takahashi, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Shota Takahashi, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Sakura Sato, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Sakura Sato, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Sakura Sato, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Sakura Sato, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Mittel,Misaki Suzuki, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Misaki Suzuki, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Misaki Suzuki, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Misaki Suzuki, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Mittel,Hina Takahashi, Japanisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Mittel,Hina Takahashi, Japanisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Mittel,Hina Takahashi, Japanisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",90
Mittel,Hina Takahashi, Japanisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",90
Schlecht,Yusuf Yilmaz, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",90
Schlecht,Yusuf Yilmaz, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",90
Schlecht,Yusuf Yilmaz, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",85
Schlecht,Yusuf Yilmaz, Türkisch,Österreichisch,,"Birkenweg 12, 83395 Freilassing, Deutschland",70
Schlecht,Mustafa Kaya, Türkisch,Österreichisch,,"Strubergasse 10, 5020 Salzburg, Österreich",85
Schlecht,Mustafa Kaya, Türkisch,Österreichisch,,"Mühlengasse 31, 5121 Ostermiething, Österreich",70
Schlecht,Mustafa Kaya, Türkisch,Österreichisch,,"Hernalser Hauptstraße 45, 1170 Wien, Österreich",85
